id,pet_id,reminder_protocol_usage_itemable_type,reminder_protocol_name,name,administration_date,due_date
8711003,1962044,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-19,2025-08-19
8711033,4907092,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR ( F42077/09.11.2024),2024-08-19,2025-08-19
8711018,7410520,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-19,2025-08-19
8712105,7411140,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-19,2025-08-19
8710997,4387555,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-20,2025-08-20
8720235,7414953,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F15391/09.11.2024),2024-08-20,2025-08-20
8720219,7062070,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-08-22,2025-08-22
8720226,7062070,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-08-22,2025-08-22
8720205,7414996,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F42077/09.11.2024),2024-08-22,2025-08-22
8720277,2319269,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-23,2025-08-23
8720239,7415024,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F15391/09.11.2024),2024-08-23,2025-08-23
8720289,7059913,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F42077/09.11.2024),2024-08-26,2025-08-26
8720305,7415121,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-26,2025-08-26
8720326,4905049,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-27,2025-08-27
8720349,1805088,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-28,2025-08-28
8720339,2029371,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-28,2025-08-28
8720342,3935348,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-28,2025-08-28
8720364,4405468,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-28,2025-08-28
7462298,2083211,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-29,2025-08-29
8731139,2603780,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-29,2025-08-29
8720520,4950973,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A440B01/02.26) + Rabisin ( E99439/03.11.25),2024-08-29,2025-08-29
8720385,7415232,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F42077/09.11.2024),2024-08-29,2025-08-29
8731200,7420679,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-08-31,2025-08-31
8731302,4269898,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-02,2025-09-02
8731328,4739658,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-02,2025-09-02
8731289,4951269,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-02,2025-09-02
8731285,7070368,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-02,2025-09-02
8731353,2029577,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-09-03,2025-09-03
8732500,2480437,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-04,2025-09-04
8736645,5370041,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-05,2025-09-05
8736634,6787917,HistoricalTreatment,Vaccinuri,Eurican DAPPI +LR ( F42077/09.11.2024),2024-09-05,2025-09-05
8736673,7059832,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A438A01/02.26) + Rabisin (E99439/03.11.2025),2024-09-05,2025-09-05
8736666,7403806,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-05,2025-09-05
8736655,7403893,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A438A01/02.26) + Rabisin (73492/19.11.2024),2024-09-05,2025-09-05
8736652,7405598,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A438A01/02.26) + Rabisin (73492/19.11.2024),2024-09-05,2025-09-05
8736693,4405513,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-06,2025-09-06
8736703,4945825,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-07,2025-09-07
8736757,3935304,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-09-09,2025-09-09
8736758,3935320,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-09-09,2025-09-09
8736750,7422928,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-09,2025-09-09
8736782,2234726,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-10,2025-09-10
8736779,2234732,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F42077/09.11.2024),2024-09-10,2025-09-10
8797164,4266837,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-12,2025-09-12
8797167,4906767,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-12,2025-09-12
8797170,4990388,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F15391/09.11.2024),2024-09-12,2025-09-12
8736788,7422989,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-12,2025-09-12
8797345,7453165,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25),2024-09-12,2025-09-12
8797475,2235275,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-13,2025-09-13
8798115,3933665,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-14,2025-09-14
8798107,3935276,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-14,2025-09-14
8798100,3935285,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-14,2025-09-14
8798083,7420704,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-14,2025-09-14
8807542,4950767,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-16,2025-09-16
8806500,7457670,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F15391/09.11.2024),2024-09-16,2025-09-16
8807669,4905041,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-09-17,2025-09-17
8807744,7410302,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-17,2025-09-17
8833102,2213239,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-18,2025-09-18
8833164,6641524,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-09-18,2025-09-18
8833161,6641527,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-09-18,2025-09-18
8833309,1887090,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR ( F15391/09.11.2024),2024-09-20,2025-09-20
8833318,2234771,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-20,2025-09-20
8833347,1055093,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A440B01/02.26) + Rabisin ( E99439/03.11.25),2024-09-23,2025-09-23
8833444,3432402,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-23,2025-09-23
8833345,4949047,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A440B01/02.26) + Rabisin ( E99439/03.11.25),2024-09-23,2025-09-23
8833453,4951240,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-23,2025-09-23
8833541,4951159,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-25,2025-09-25
8833517,7470894,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-25,2025-09-25
8833538,7470914,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A448F02/05.26) + Rabisin ( F22331/09.02.26),2024-09-25,2025-09-25
8833625,1962089,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-27,2025-09-27
8833630,1962094,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-27,2025-09-27
8833618,2244363,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-27,2025-09-27
8833634,7420709,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-09-28,2025-09-28
8915877,4722369,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-30,2025-09-30
8915913,4989959,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-30,2025-09-30
8915886,7499434,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-30,2025-09-30
8915902,7499440,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-30,2025-09-30
8915910,7499442,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-09-30,2025-09-30
8915988,7499514,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-01,2025-10-01
8915994,1053990,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-02,2025-10-02
8916001,2321983,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-03,2025-10-03
8916181,2341856,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-05,2025-10-05
8916339,2320934,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-09,2025-10-09
8916353,2320939,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-09,2025-10-09
8916284,4949099,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-10-09,2025-10-09
8916251,4951235,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-09,2025-10-09
8916298,7410244,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-09,2025-10-09
8916275,7499938,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-09,2025-10-09
8916426,7405712,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-10,2025-10-10
8916501,7500042,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-10,2025-10-10
8916516,7500048,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-10-11,2025-10-11
8916602,2236413,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-10-12,2025-10-12
8916778,7453165,HistoricalTreatment,Vaccinuri,Purevax RCP (G20700/26.09.25) + Rabisin (F22331/09.02.2026),2024-10-12,2025-10-12
8916556,7500059,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-12,2025-10-12
8916659,7500097,HistoricalTreatment,Vaccinuri,Primodog (E90089/02.12.2025),2024-10-12,2025-10-12
8921835,1039405,HistoricalTreatment,Vaccinuri,Nobivac DHP (A192B01/12.25) + Nobivac Lepto ( A717A03/04.25),2024-10-14,2025-10-14
8921836,1039405,HistoricalTreatment,Vaccin Antirabic,Rabisin (F22331/09.02.2026),2024-10-14,2025-10-14
8921821,7502308,HistoricalTreatment,Vaccinuri,Nobivac DHP (A192B01/12.25) + Nobivac RL (A303A01/01.26),2024-10-14,2025-10-14
8921828,7502316,HistoricalTreatment,Vaccinuri,Nobivac DHP (A192B01/12.25) + Nobivac RL (A303A01/01.26),2024-10-14,2025-10-14
8921843,7502331,HistoricalTreatment,Vaccinuri,Nobivac DHP (A192B01/12.25) + Nobivac RL (A303A01/01.26),2024-10-15,2025-10-15
10199835,7799295,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A786C01/04.26) + Nobivac Lepto (A724A01/01.26),2025-03-27,2025-10-15
9141436,4949179,HistoricalTreatment,Vaccinuri,Nobivac DHP (A192B01/12.25) + Nobivac RL (A303A01/01.26),2024-10-16,2025-10-16
9141428,7410527,HistoricalTreatment,Vaccinuri,Nobivac DHP (A192B01/12.25) + Nobivac RL (A303A01/01.26),2024-10-16,2025-10-16
9141471,1053446,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-17,2025-10-17
9141752,7470601,HistoricalTreatment,Vaccinuri,Purevax RCP (E90689/03.05.24),2024-10-18,2025-10-18
9141975,1103626,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-19,2025-10-19
9141973,5140908,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-19,2025-10-19
9142140,7601310,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-21,2025-10-21
9142188,7601360,HistoricalTreatment,Vaccinuri,Nobivac DHPPI + Nobivac RL (A303A01/31.01.2026),2024-10-21,2025-10-21
9142252,7601424,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-25,2025-10-25
9158747,1041012,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-26,2025-10-26
9152395,4990323,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A440B01/02.2026) + Rabisin (E99439/03.11.2025),2024-10-26,2025-10-26
9158737,7458452,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-10-26,2025-10-26
9175884,7601647,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-26,2025-10-26
9197546,1286629,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-10-28,2025-10-28
9197555,7603585,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-10-28,2025-10-28
9197845,4405406,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-10-30,2025-10-30
9197859,7603685,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-10-30,2025-10-30
9209087,1142802,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-10-31,2025-10-31
9209103,5145977,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-10-31,2025-10-31
9209110,7499538,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-10-31,2025-10-31
9209117,2083230,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-01,2025-11-01
9209129,7608329,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-11-01,2025-11-01
9209226,4949200,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-11-04,2025-11-04
9209217,5149919,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-11-04,2025-11-04
9209208,7608351,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-11-04,2025-11-04
9209212,7608354,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-11-04,2025-11-04
9209238,7608366,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-11-05,2025-11-05
9209281,7608382,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-05,2025-11-05
9209294,7608391,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-11-05,2025-11-05
9209311,1042200,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-11-06,2025-11-06
9209305,1100018,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-06,2025-11-06
9209423,1706056,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-11-06,2025-11-06
9209424,2438027,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (F15391/09.11.2024),2024-11-06,2025-11-06
9256784,5140987,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A454E01/07.25) + Rabisin ( F22331/09.02.2026),2024-11-09,2025-11-09
9216878,7601062,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A454E01/09.26) + Rabisin ( F22331/09.02.26),2024-11-09,2025-11-09
9257249,1067401,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-11,2025-11-11
9256830,5150198,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-11,2025-11-11
9257242,5154089,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-11,2025-11-11
9256813,7635265,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-11,2025-11-11
9257499,7635896,HistoricalTreatment,Vaccinuri,Eurican DAPPI (F60896/16.03.2025) + Rabisin (E99439/03.11.25),2024-11-12,2025-11-12
9257693,7636061,HistoricalTreatment,Vaccinuri,Eurican DAPPI (F60896/16.03.2025) + Rabisin (E99439/03.11.25),2024-11-12,2025-11-12
9257820,1066910,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-14,2025-11-14
9257869,7600809,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-15,2025-11-15
9257904,7603596,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-15,2025-11-15
9257935,7636161,HistoricalTreatment,Vaccinuri,Rabisin (F22331/09.02.2026),2024-11-15,2025-11-15
9257943,1107492,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-16,2025-11-16
9257993,7471301,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-16,2025-11-16
9257981,7636171,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (E99439/03.11.2025),2024-11-16,2025-11-16
9258044,350585,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-18,2025-11-18
9258032,350587,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-18,2025-11-18
9258109,356746,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-18,2025-11-18
9258134,1084356,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-18,2025-11-18
9258125,7636217,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-11-18,2025-11-18
9258202,7636262,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-19,2025-11-19
9258220,7636280,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-11-19,2025-11-19
9262404,2483267,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-21,2025-11-21
9262409,5171130,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-11-21,2025-11-21
9262400,7637797,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129143A01/08.25) + Nobivac RL (A308A01/07.26),2024-11-21,2025-11-21
9262432,7637812,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-11-22,2025-11-22
9262436,1065791,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-11-23,2025-11-23
9262448,5154672,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-11-23,2025-11-23
9262438,5160932,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-11-23,2025-11-23
9262443,7608415,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (G22892/25.07.25) + Rabisin ( F93364/13.04.26),2024-11-23,2025-11-23
9262466,1053541,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-11-25,2025-11-25
9262508,1101268,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-11-25,2025-11-25
9262506,1102044,HistoricalTreatment,Vaccinuri,Purevax RCP (G20700/26.09.25) + Rabisin (F93364/13.04.26),2024-11-25,2025-11-25
9262522,7635612,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-11-25,2025-11-25
9262565,5149885,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-11-28,2025-11-28
9262581,1107509,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-11-30,2025-11-30
9262583,4992349,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-11-30,2025-11-30
9262693,2504039,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-12-02,2025-12-02
9262700,7608339,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-12-02,2025-12-02
9263086,7610629,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A454E01/09.26) + Rabisin (F93364/13.04.26),2024-12-03,2025-12-03
9262919,7638227,HistoricalTreatment,Vaccinuri,Purevax RCPChFeLV (F93677/04.25) + Rabisin (F22331/09.02.26),2024-12-03,2025-12-03
9263141,1107597,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-12-04,2025-12-04
9263130,1131759,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-12-04,2025-12-04
9263128,1144754,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-12-04,2025-12-04
9263100,5169864,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-12-04,2025-12-04
9263120,7601077,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-12-04,2025-12-04
9263112,7638449,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-12-04,2025-12-04
9263166,1144755,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-12-05,2025-12-05
9263145,2320633,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (G29436/31.10.2025),2024-12-05,2025-12-05
